road,id,model_type,name,lat,lon,length,condition,lrp,real_name
N5,1004159,link,link 2731,23.8895274,90.2720549,1000.0,A,LRP019,"Paturia 60 km,Nabinagar 3 km"
N5,1004160,bridge,bridge 1331,23.8929441,90.2716382,2.55,B,LRP019a,BIS MILE BOX CULVERT
N5,1004161,link,link 2732,23.898583,90.269916,638.0,A,LRP020,"Paturia 59 km,Nabinagar 2 km"
N5,1004162,link,link 2733,23.90642332,90.26615664,960.0,A,LRP020a,Start of Manikganj Road Division
N5,1004163,link,link 2734,23.90675,90.266,40.0,A,LRP021,Km post missing
N5,1004164,link,link 2735,23.9129167,90.2590278,1000.0,A,LRP022,Km post missing
N5,1004165,link,link 2736,23.9132778,90.2584722,478.0,A,LRP022a,"N540, Nabinagar- Chandra Road/Dhaka Road Division End; Manikganj Road Division Start / N540, Nabinagar- Chandra Road/Dhaka Road Division End; Manikganj Road Division Start"
N5,1004166,link,link 2737,23.9172216,90.2505833,522.0,A,LRP023,Km post missing
N5,1004167,link,link 2738,23.9173327,90.2408886,1000.0,A,LRP024,Km post missing
N5,1004168,bridge,bridge 1332,23.9157778,90.2365274,13.0,C,LRP024a,Bridge Over Zugi Zangle
N5,1004169,link,link 2739,23.9126944,90.2339441,438.0,A,LRP024b,Bridge start
N5,1004170,link,link 2740,23.9123889,90.2333608,72.0,A,LRP025,Km post missing
N5,1004171,bridge,bridge 1333,23.9123056,90.2333049,192.4,C,LRP025a,Nayarhat bridge
N5,1004172,link,link 2741,23.9113889,90.2306382,290.0,A,LRP025b,Bridge start
N5,1004173,link,link 2742,23.9108611,90.2288327,197.0,A,LRP025c,Bridge end
N5,1004174,link,link 2743,23.9086111,90.223666,557.0,A,LRP026,"Manikgonj 26 km,Aricha 50 km"
N5,1004175,bridge,bridge 1334,23.9085278,90.2231938,19.0,B,LRP026a,KAGLRGARG RCC GIDER BRIDGE
N5,1004176,link,link 2744,23.9085,90.2229993,22.0,A,LRP026b,Bridge end
N5,1004177,link,link 2745,23.9079167,90.2138056,928.0,A,LRP027,"Manikgonj 25 km,Aricha 49 km"
N5,1004178,link,link 2746,23.9078611,90.2121944,160.0,A,LRP027a,"R315, Mawna- Nabinagar (Dulivita) Road"
N5,1004179,bridge,bridge 1335,23.9078333,90.2088056,52.8,A,LRP027b,BRIDGE OVER DULIMARA
N5,1004180,link,link 2747,23.9077778,90.20825,58.0,A,LRP027c,Bridge end
N5,1004181,link,link 2748,23.9073611,90.2043333,395.0,A,LRP027d,Road safety start
N5,1004182,link,link 2749,23.9073889,90.2028333,15.0,A,LRP028,Faridpur 105 km
N5,1004183,link,link 2750,23.9075,90.2024722,255.0,A,LRP028a,Road safety end
N5,1004184,link,link 2751,23.9097222,90.1952774,755.0,A,LRP029,Paturia 49 km
N5,1004185,bridge,bridge 1336,23.9098889,90.1944997,151.0,B,LRP029a,KALIABULA PARA BRIDGE
N5,1004186,link,link 2752,23.9101944,90.1930274,153.0,A,LRP029b,Bridge end
N5,1004187,bridge,bridge 1337,23.9110278,90.1889163,12.6,C,LRP029c,KADAPARA BRIDGE
N5,1004188,link,link 2753,23.9110556,90.1887774,10.0,A,LRP029d,Bridge end
N5,1004189,link,link 2754,23.9117222,90.185083,384.0,A,LRP030,Barisal 235 km
N5,1004190,bridge,bridge 1338,23.91275,90.1790827,16.9,D,LRP030a,JOYPARA CULVERT
N5,1004191,link,link 2755,23.9138056,90.1755271,385.0,A,LRP031,Paturia 47 km
N5,1004192,bridge,bridge 1339,23.9143333,90.1737771,149.0,B,LRP031a,Bhaiduvi Bridge
N5,1004193,link,link 2756,23.9146389,90.1723049,150.0,A,LRP031b,Bridge end
N5,1004194,link,link 2757,23.9157222,90.1659167,665.0,A,LRP032,Kushtia 233 km
N5,1004195,bridge,bridge 1340,23.9169716,90.1584722,11.5,B,LRP032a,KALAMPUR BRIDGE
N5,1004196,link,link 2758,23.9169993,90.1583333,15.0,A,LRP032b,Bridge end
N5,1004197,link,link 2759,23.9174438,90.1562778,215.0,A,LRP033,Dhaka 41 km
N5,1004198,link,link 2760,23.9179716,90.1545833,265.0,A,LRP033a,Z5061
N5,1004199,link,link 2761,23.9205549,90.147083,735.0,A,LRP034,Manikganj 19 km
N5,1004200,bridge,bridge 1341,23.9207771,90.1465552,13.0,C,LRP034a,Kalampur Bridge
N5,1004201,link,link 2762,23.9208327,90.1464441,12.0,A,LRP034b,Bridge end
N5,1004202,bridge,bridge 1342,23.9213049,90.1451663,91.5,A,LRP034c,SMALL KALAM PUR CULVERT
N5,1004203,link,link 2763,23.9216382,90.1443052,95.0,A,LRP034d,Bridge end
N5,1004204,bridge,bridge 1343,23.9219716,90.1431386,13.1,C,LRP034e,Kalampur- 2 Bridge
N5,1004205,link,link 2764,23.9219993,90.1429997,11.0,A,LRP034f,Bridge end
N5,1004206,link,link 2765,23.9223049,90.1411386,289.0,A,LRP034g,Road safety start
N5,1004207,link,link 2766,23.9223049,90.13902539245284,160.0,A,LRP034h,Road safety end
N5,1004208,link,link 2767,23.9223049,90.1376386,105.0,A,LRP035,Paturia 43 km
N5,1004209,bridge,bridge 1344,23.921916,90.1355552,48.82,B,LRP035a,Suthi Para Bridge
N5,1004210,link,link 2768,23.9217771,90.1350274,50.0,A,LRP035b,Bridge end
N5,1004211,bridge,bridge 1345,23.920416,90.1283882,48.36,B,LRP035c,Srirampur Bridge
N5,1004212,link,link 2769,23.92035931632653,90.12811891428572,25.0,A,LRP036,Jessore 226 km
N5,1004213,bridge,bridge 1346,23.9203049,90.1278604,18.95,D,LRP036a,Srirampur- 2 Bridge
N5,1004214,link,link 2770,23.9195271,90.1239716,409.0,A,LRP036b,Bridge start
N5,1004215,bridge,bridge 1347,23.9194993,90.1237493,30.7,A,LRP036c,SRIRAM PUR CULVERT
N5,1004216,link,link 2771,23.9190271,90.1212493,265.0,A,LRP036d,Bridge start
N5,1004217,link,link 2772,23.9189716,90.1209438,33.0,A,LRP036e,Bridge end
N5,1004218,link,link 2773,23.9187493,90.1194716,254.0,A,LRP037,Paturia 41 km
N5,1004219,bridge,bridge 1348,23.918416,90.1149444,13.25,C,LRP037a,Balitha Bridge
N5,1004220,link,link 2774,23.9183882,90.1148611,12.0,A,LRP037b,Bridge end
N5,1004221,link,link 2775,23.918166,90.1111389,378.0,A,LRP037c,Box Culvert
N5,1004222,link,link 2776,23.9180549,90.1088611,227.0,A,LRP037d,Box Culvert
N5,1004223,link,link 2777,23.9180271,90.1076111,206.0,A,LRP038,Benapole 245 km
N5,1004224,bridge,bridge 1349,23.9175827,90.1018056,48.5,A,LRP038a,KANA BOX CULVERT
N5,1004225,link,link 2778,23.9175549,90.1017222,11.0,A,LRP038b,Bridge end
N5,1004226,link,link 2779,23.9166111,90.0983608,292.0,A,LRP039,Paturia 39 km
N5,1004227,bridge,bridge 1350,23.9159722,90.0901386,13.4,B,LRP039a,Bathuli Bridge
N5,1004228,link,link 2780,23.9159444,90.0896663,90.0,A,LRP040,Khulna 313 km
N5,1004229,bridge,bridge 1351,23.9155556,90.084583,7.8,C,LRP040a,Bathuli- 2 Bridge
N5,1004230,link,link 2781,23.9147778,90.0794993,395.0,A,LRP041,Paturia 37 km
N5,1004231,link,link 2782,23.91225,90.0729716,1000.0,A,LRP042,Manikganj 11 km
N5,1004232,bridge,bridge 1352,23.9099444,90.0667216,12.6,A,LRP042a,KRISRAPUR CULVERT
N5,1004233,link,link 2783,23.9095278,90.0656111,120.0,A,LRP042b,Bridge end
N5,1004234,link,link 2784,23.9083889,90.0616944,422.0,A,LRP042c,Bridge start
N5,1004235,link,link 2785,23.9083611,90.0616111,15.0,A,LRP042d,Bridge end
N5,1004236,link,link 2786,23.90825,90.0612222,35.0,A,LRP043,Paturia 35 km
N5,1004237,bridge,bridge 1353,23.9069444,90.0536389,113.1,B,LRP043a,Gazi Khali Bridge
N5,1004238,link,link 2787,23.9068889,90.0533889,27.0,A,LRP043b,Bridge end
N5,1004239,link,link 2788,23.9062222,90.0516667,187.0,A,LRP044,Rajbari 65 km
N5,1004240,bridge,bridge 1354,23.9056389,90.0451386,25.95,C,LRP044a,Noyadingi Bridge
N5,1004241,link,link 2789,23.9054722,90.0443052,289.0,A,LRP044b,Road safety start
N5,1004242,link,link 2790,23.9041389,90.0424163,45.0,A,LRP045,Paturia 33 km
N5,1004243,bridge,bridge 1355,23.9048333,90.0430552,13.2,C,LRP045a,Golora- 3 Bridge
N5,1004244,link,link 2791,23.9022222,90.0403886,205.0,A,LRP045b,Bridge Start / Bridge end
N5,1004245,link,link 2792,23.9001389,90.0388886,293.0,A,LRP045d,Z5063
N5,1004246,link,link 2793,23.8983052,90.0379997,230.0,A,LRP045e,Bridge Start
N5,1004247,link,link 2794,23.8978608,90.0377774,52.0,A,LRP045f,Bridge end
N5,1004248,link,link 2795,23.8966941,90.0373052,135.0,A,LRP046,Faridpur 87 km
N5,1004249,link,link 2796,23.8882774,90.033583,1000.0,A,LRP047,Paturia 31 km
N5,1004250,link,link 2797,23.8806382,90.0311938,825.0,A,LRP047a,Road safety start
N5,1004251,link,link 2798,23.8812216,90.0292771,180.0,A,LRP048,Barisal 217 km
N5,1004252,link,link 2799,23.8810549,90.0284993,7.0,A,LRP048a,Bridge start
N5,1004253,link,link 2800,23.8812493,90.0293882,143.0,A,LRP048b,Road safety end
N5,1004254,link,link 2801,23.8802771,90.0236938,352.0,A,LRP048c,Bridge end
N5,1004255,link,link 2802,23.8793882,90.0208604,313.0,A,LRP048d,Bridge Start
N5,1004256,link,link 2803,23.879306517297294,90.02071746216217,17.0,A,LRP048e,Bridge end
N5,1004257,link,link 2804,23.8784993,90.0193049,168.0,A,LRP049,Paturia 29 km
N5,1004258,bridge,bridge 1356,23.8743327,90.0144722,492.45,C,LRP049a,Dhaleswary Bridge
N5,1004259,link,link 2805,23.8742771,90.0143889,11.0,A,LRP049b,Bridge end
N5,1004260,link,link 2806,23.8730271,90.0116944,314.0,A,LRP050,Kushtia 215 km
N5,1004261,bridge,bridge 1357,23.8736382,90.0137222,13.4,C,LRP050a,Uchotia Bridge
N5,1004262,link,link 2807,23.8731104,90.0120556,180.0,A,LRP050b,Road safety end
N5,1004263,link,link 2808,23.871916,90.0053889,434.0,A,LRP050c,Culvert
N5,1004264,link,link 2809,23.8716382,90.00375,356.0,A,LRP051,Paturia 27 km
N5,1004265,bridge,bridge 1358,23.8706938,89.9988052,48.6,B,LRP051a,JORAMOZA BOX CULVERT
N5,1004266,link,link 2810,23.8701382,89.9957219,320.0,A,LRP051b,Bridge start
N5,1004267,link,link 2811,23.8700827,89.9953052,43.0,A,LRP051c,Bridge end
N5,1004268,link,link 2812,23.869916,89.9942774,312.0,A,LRP052,Jessore 210 km
N5,1004269,link,link 2813,23.8716382,89.983833,885.0,A,LRP052a,Bridge start
N5,1004270,bridge,bridge 1359,23.871666,89.9835552,39.0,C,LRP052b,SHEATA BRIDGE
N5,1004271,link,link 2814,23.8718049,89.9827493,80.0,A,LRP053,Paturia 25 km
N5,1004272,link,link 2815,23.8722493,89.9722493,1000.0,A,LRP054,Benapole 247 km
N5,1004273,link,link 2816,23.8713327,89.9692771,400.0,A,LRP054a,Bridge start
N5,1004274,link,link 2817,23.8713049,89.9691938,12.0,A,LRP054b,Bridge end
N5,1004275,link,link 2818,23.8707216,89.9671382,228.0,A,LRP054c,Road safety start
N5,1004276,link,link 2819,23.869666,89.9655833,200.0,A,LRP054d,Road safety end
N5,1004277,link,link 2820,23.8683882,89.9648333,160.0,A,LRP055,Paturia 23 km
N5,1004278,bridge,bridge 1360,23.8642778,89.9624444,12.8,C,LRP055a,Muljan Bridge
N5,1004279,link,link 2821,23.8641944,89.9623889,15.0,A,LRP055b,Bridge end
N5,1004280,link,link 2822,23.8630833,89.96175,300.0,A,LRP056,Khulna 297 km
N5,1004281,bridge,bridge 1361,23.8616389,89.9608889,12.7,C,LRP056a,Tara Small (East) Bridge
N5,1004282,link,link 2823,23.8565,89.9576944,660.0,A,LRP056b,Bridge end
N5,1004283,bridge,bridge 1362,23.854,89.9558611,646.0,C,LRP056c,KALIGONGA BRIDGE
N5,1004284,link,link 2824,23.8538333,89.95575,22.0,A,LRP056d,Bridge end
N5,1004285,link,link 2825,23.8525278,89.9549444,120.0,A,LRP057,Paturia 21 km
N5,1004286,link,link 2826,23.8495552,89.9523611,445.0,A,LRP057a,Z5064 Baniajuri- Zitka- Harirampur Road
N5,1004287,bridge,bridge 1363,23.8491941,89.9518333,19.0,B,LRP057b,TOROL BRIDGE
N5,1004288,link,link 2827,23.849083,89.9515278,30.0,A,LRP057c,Bridge end
N5,1004289,link,link 2828,23.8490274,89.9477497,450.0,A,LRP058,Rajbari 51 km
N5,1004290,link,link 2829,23.849083,89.9466108,48.0,A,LRP058a,Bridge start
N5,1004291,bridge,bridge 1364,23.849083,89.9464997,27.8,B,LRP058b,COROS BRIDGE
N5,1004292,link,link 2830,23.8493052,89.9446663,260.0,A,LRP058c,Road safety start
N5,1004293,link,link 2831,23.8503611,89.9413886,340.0,A,LRP058d,Road safety end
N5,1004294,link,link 2832,23.8505,89.9406386,20.0,A,LRP058e,Bridge start
N5,1004295,link,link 2833,23.8505278,89.9405274,12.0,A,LRP058f,Bridge end
N5,1004296,link,link 2834,23.8509444,89.937583,308.0,A,LRP059,Paturia 19 km
N5,1004297,bridge,bridge 1365,23.8514167,89.9354719,11.65,C,LRP059a,NOWADHRA BRIDGE
N5,1004298,link,link 2835,23.8514167,89.9353608,12.0,A,LRP059b,Bridge end
N5,1004299,bridge,bridge 1366,23.8517222,89.9340274,12.2,C,LRP059c,BANIA GURI BRIDGE
N5,1004300,link,link 2836,23.8528889,89.9291104,623.0,A,LRP060,Faridpur 73 km
N5,1004301,bridge,bridge 1367,23.853977874407583,89.92631374407583,11.6,C,LRP060a,BOGADOR BRIDGE
N5,1004302,link,link 2837,23.8541111,89.9259716,23.0,A,LRP060b,Bridge end
N5,1004303,bridge,bridge 1368,23.8545833,89.9252216,25.0,C,LRP060c,BOGADOR CULVERT
N5,1004304,link,link 2838,23.8549722,89.9232493,210.0,A,LRP060d,Road safety end
N5,1004305,link,link 2839,23.8549167,89.9196938,297.0,A,LRP060e,Bridge start
N5,1004306,link,link 2840,23.8549167,89.9195549,13.0,A,LRP060f,Bridge end
N5,1004307,link,link 2841,23.8547778,89.918416,85.0,A,LRP061,Paturia 17 km
N5,1004308,bridge,bridge 1369,23.8543889,89.9151944,13.0,B,LRP061a,JOKA SLAB CULVERT
N5,1004309,link,link 2842,23.8543889,89.9150833,13.0,A,LRP061b,Bridge end
N5,1004310,link,link 2843,23.8525278,89.90975,635.0,A,LRP062,Barisal 203 km
N5,1004311,bridge,bridge 1370,23.8522778,89.9085556,12.6,D,LRP062a,PUKHURIA RCC GIDER BRIDGE
N5,1004312,link,link 2844,23.8522222,89.9082778,31.0,A,LRP062b,Bridge end
N5,1004313,link,link 2845,23.8510833,89.9031111,545.0,A,LRP062c,Bridge start
N5,1004314,link,link 2846,23.8510556,89.9029444,18.0,A,LRP062d,Bridge end
N5,1004315,link,link 2847,23.8503611,89.8996386,335.0,A,LRP063,Paturia 15 km
N5,1004316,bridge,bridge 1371,23.8494997,89.8934163,30.5,B,LRP063a,PUKURIA CULVERT
N5,1004317,link,link 2848,23.8492219,89.8918886,200.0,A,LRP063b,Road safety end
N5,1004318,link,link 2849,23.8490274,89.8899719,85.0,A,LRP064,Kushtia 207 km
N5,1004319,link,link 2850,23.8487774,89.8879997,208.0,A,LRP064a,Bridge start
N5,1004320,link,link 2851,23.8486941,89.8875552,48.0,A,LRP064b,Bridge end
N5,1004321,link,link 2852,23.8476386,89.8790549,744.0,A,LRP065,Paturia 13 km
N5,1004322,bridge,bridge 1372,23.8348886,89.8720827,50.0,D,LRP065a,MOHADEVPUR RCC GIDER BRIDGE
N5,1004323,link,link 2853,23.8349163,89.8715549,65.0,A,LRP065b,Bridge start
N5,1004324,link,link 2854,23.8348886,89.8713604,17.0,A,LRP065c,Bridge end
N5,1004325,link,link 2855,23.8346663,89.8685271,58.0,A,LRP066,Jessore 196 km
N5,1004326,link,link 2856,23.8342774,89.8668327,410.0,A,LRP066a,Bridge start
N5,1004327,bridge,bridge 1373,23.8342497,89.8666111,18.0,C,LRP066b,BOROND GIL RCC GIDER BRIDGE
N5,1004328,link,link 2857,23.8498052,89.8611111,558.0,A,LRP067,Paturia 11 km
N5,1004329,bridge,bridge 1374,23.848583,89.8536944,36.0,C,LRP067a,CHUNGI CULVERT
N5,1004330,link,link 2858,23.848580776,89.853676624,2.0,A,LRP067b,Road safety start
N5,1004331,link,link 2859,23.8485274,89.85325,48.0,A,LRP067c,Bridge end
N5,1004332,link,link 2860,23.8479441,89.8508056,118.0,A,LRP067d,Road safety end
N5,1004333,link,link 2861,23.8472774,89.848833,57.0,A,LRP068,Benapole 233 km
N5,1004334,bridge,bridge 1375,23.845833,89.8432219,49.0,B,LRP068a,FAL SADIA BRIDGE
N5,1004335,link,link 2862,23.845833,89.843083,18.0,A,LRP068b,Bridge end
N5,1004336,link,link 2863,23.8456941,89.8404719,102.0,A,LRP069,Paturia 9 km
N5,1004337,link,link 2864,23.8459163,89.8320271,1000.0,A,LRP070,Khulna 283 km
N5,1004338,link,link 2865,23.845583,89.8228882,1000.0,A,LRP071,"Aricha 8 km,Paturia 8 km"
N5,1004339,link,link 2866,23.8454719,89.8196382,300.0,A,LRP071a,Bridge Start
N5,1004340,link,link 2867,23.8454441,89.8191382,50.0,A,LRP071b,Bridge end
N5,1004341,link,link 2868,23.844287710769237,89.81325170384616,615.0,A,LRP071c,Road safety start
N5,1004342,link,link 2869,23.8442219,89.8129167,35.0,A,LRP072,Rajbari 37 km
N5,1004343,bridge,bridge 1376,23.8433052,89.8115833,49.2,C,LRP072a,UTOLI BRIDGE
N5,1004344,link,link 2870,23.8436386,89.8115,95.0,A,LRP072b,N503
N5,1004345,link,link 2871,23.8393886,89.8123889,485.0,A,LRP072c,Box culvert
N5,1004346,link,link 2872,23.8359163,89.8131389,395.0,A,LRP072d,Box Culvert
N5,1004347,link,link 2873,23.834833,89.8133611,80.0,A,LRP073,Paturia 5 km
N5,1004348,link,link 2874,23.8301382,89.8142222,530.0,A,LRP073a,Box culvert
N5,1004349,link,link 2875,23.8258882,89.8148889,470.0,A,LRP074,Faridpur 59 km
N5,1004350,bridge,bridge 1377,23.8247771,89.8150556,6.15,A,LRP074a,CULVERT OVERUT HOLI (1)
N5,1004351,link,link 2876,23.8206104,89.8149722,487.0,A,LRP074b,Bridge start
N5,1004352,link,link 2877,23.820416,89.8148611,28.0,A,LRP074c,Bridge end
N5,1004353,link,link 2878,23.8171104,89.8133056,380.0,A,LRP075,Paturia 3 km
N5,1004354,bridge,bridge 1378,23.8121389,89.8109167,6.1,A,LRP075a,PURBO ARPARA
N5,1004355,bridge,bridge 1379,23.8128056,89.8112778,25.3,A,LRP075b,RCC BRIDGE
N5,1004356,link,link 2879,23.8105833,89.8105556,60.0,A,LRP075c,Road safety end
N5,1004357,link,link 2880,23.8097778,89.8104722,230.0,A,LRP076,Barisal 189 km
N5,1004358,bridge,bridge 1380,23.8053889,89.8104444,6.2,A,LRP076a,CULVERT OVERT RESADI
N5,1004359,link,link 2881,23.8010556,89.8103889,483.0,A,LRP076b,Box culvert
N5,1004360,link,link 2882,23.799833,89.8103889,128.0,A,LRP077,Paturia 1 km
N5,1004361,bridge,bridge 1381,23.7976386,89.8103889,24.9,C,LRP077a,KASDHA BRIDGE
N5,1004362,link,link 2883,23.7953886,89.8104722,242.0,A,LRP077b,"Z5066, Shibalay- Harirampur (Jhitka) Road"
N5,1004363,link,link 2884,23.7917497,89.8115278,420.0,A,LRP077c,Box culvert
N5,1004364,link,link 2885,23.7910274,89.8116667,80.0,A,LRP078,Km post missing
N5,1004365,bridge,bridge 1382,23.7893052,89.8101944,4.6,A,LRP078a,NOBOGRAM CULVERT
N5,1004366,link,link 2886,23.8986941,89.6600556,20692.0,A,LRP098a,Start RHD Pabna / Ferry ghat (Natakhola)
N5,1004367,link,link 2887,23.898333,89.6598056,50.0,A,LRP099,Km post missing
N5,1004368,bridge,bridge 1383,23.892833,89.6532222,13.45,A,LRP099a,.
N5,1004369,link,link 2888,23.8927219,89.6531944,17.0,A,LRP099b,Box Culvert 2vent
N5,1004370,link,link 2889,23.8924997,89.6530556,23.0,A,LRP099c,Left N505
N5,1004371,link,link 2890,23.8925552,89.6530278,10.0,A,LRP100,Km post missing
N5,1004372,link,link 2891,23.894174944,89.648522348,490.0,A,LRP100a,Left N513
N5,1004373,link,link 2892,23.8958608,89.643833,510.0,A,LRP101,Km post missing
N5,1004374,link,link 2893,23.8966663,89.6419441,205.0,A,LRP101a,Left R601
N5,1004375,link,link 2894,23.8974719,89.6406386,167.0,A,LRP101b,Box Culvert
N5,1004376,link,link 2895,23.9031389,89.6328604,990.0,A,LRP102,Kashinathpur 7 km
N5,1004377,bridge,bridge 1384,23.9035556,89.6324993,19.6,C,LRP102a,Kadomtali Bridge
N5,1004378,link,link 2896,23.9036667,89.6323604,54.0,A,LRP102b,End of bridge R C C
N5,1004379,bridge,bridge 1385,23.9078889,89.6292493,6.85,A,LRP102c,.
N5,1004380,link,link 2897,23.9106944,89.627416,370.0,A,LRP103,Kashinathpur 6 km
N5,1004381,bridge,bridge 1386,23.9137778,89.6246382,3.6,B,LRP103a,.
N5,1004382,link,link 2898,23.917916,89.6218327,548.0,A,LRP104,Kashinathpur 5 km
N5,1004383,link,link 2899,23.9253327,89.6163056,1000.0,A,LRP105,Km post missing
N5,1004384,bridge,bridge 1387,23.9254993,89.6161667,3.65,B,LRP105a,.
N5,1004385,link,link 2900,23.9328327,89.6112778,965.0,A,LRP106,Kashinathpur 3 km
N5,1004386,link,link 2901,23.930999438039677,89.60694016231038,1010.0,A,LRP107,Kashinathpur 2 km
N5,1004387,bridge,bridge 1388,23.9297216,89.6039167,5.25,B,LRP107a,.
N5,1004388,link,link 2902,23.949083,89.6040556,296.0,A,LRP108,Kasshinathpur 1 km
N5,1004389,intersection,intersection 73,23.9575,89.6068333,1000.0,A,LRP109,Km post missing
N5,1004390,intersection,intersection 74,23.9578611,89.6068889,25.0,A,LRP109a,N6 to Pabna / N504 to Nagarbari
N5,1004391,link,link 2903,23.9678604,89.6002778,1332.0,A,LRP110,Bogra 108 km
N5,1004392,link,link 2904,23.9712771,89.5997774,371.0,A,LRP110a,Box Culvert
N5,1004393,link,link 2905,23.9767771,89.5988608,639.0,A,LRP111,Rangpur 213 km
N5,1004394,bridge,bridge 1389,23.9792771,89.5984719,3.0,A,LRP111a,.
N5,1004395,link,link 2906,23.9841386,89.5988886,523.0,A,LRP111b,Box Culvert
N5,1004396,link,link 2907,23.9857497,89.5991386,180.0,A,LRP112,Bogra 105 km
N5,1004397,link,link 2908,23.9946941,89.6005,1000.0,A,LRP113,Bogra 106 km
N5,1004398,link,link 2909,23.9988052,89.6011389,467.0,A,LRP113a,Masonry Culvert
N5,1004399,link,link 2910,23.9989441,89.6011111,15.0,A,LRP113b,Masonry Culvert
N5,1004400,link,link 2911,24.0029722,89.60175,457.0,A,LRP113c,Box Culvert
N5,1004401,link,link 2912,24.0038333,89.6018611,61.0,A,LRP114,Bogra 107 km
N5,1004402,bridge,bridge 1390,24.0056111,89.6021667,12.8,C,LRP114a,.
N5,1004403,link,link 2913,24.0105556,89.6028889,566.0,A,LRP114b,Box Culvert
N5,1004404,link,link 2914,24.0125556,89.6031667,244.0,A,LRP115,Rangpur 209 km
N5,1004405,bridge,bridge 1391,24.0190827,89.6042778,11.5,C,LRP115a,.
N5,1004406,link,link 2915,24.0192493,89.6041667,19.0,A,LRP115b,End of Bridge R C C
N5,1004407,link,link 2916,24.0214993,89.6045556,243.0,A,LRP116,Bogra 102 km
N5,1004408,link,link 2917,24.0303882,89.6043889,1020.0,A,LRP117,Bogra 101 km
N5,1004409,link,link 2918,24.0321938,89.6041389,210.0,A,LRP117a,Start of Bridge (P.C.Girder)
N5,1004410,link,link 2919,24.0331104,89.60425,90.0,A,LRP117b,End of Bridge (P.C.Girder)
N5,1004411,link,link 2920,24.0385274,89.6020833,700.0,A,LRP118,Km post missing
N5,1004412,bridge,bridge 1392,24.0456386,89.6041944,81.28,B,LRP118a,.
N5,1004413,link,link 2921,24.0460274,89.6043056,40.0,A,LRP118b,End of bridge(P.C.Girder)
N5,1004414,link,link 2922,24.0472219,89.6046111,140.0,A,LRP119,Km post missing
N5,1004415,bridge,bridge 1393,24.049833,89.6053056,44.58,C,LRP119a,.
N5,1004416,link,link 2923,24.0501944,89.6053889,44.0,A,LRP119b,End of bridge (P.C. Girder)
N5,1004417,link,link 2924,24.0558333,89.6069444,694.0,A,LRP120,Bogra 98 km
