,road,chainage,lrp,lat,lon,gap,type,name
26054,Z1482,13.067,LRP013b,23.3434997,90.7726382,,Bridge,End of Bridge
26055,Z1482,13.895,LRP014,23.3500278,90.7726382,,KmPost,km post missing
26056,Z1482,14.895,LRP015,23.3577778,90.7697493,,KmPost,km post missing
26057,Z1482,15.691,LRP015a,23.3643611,90.7703049,,Culvert,Box Culvert
26058,Z1482,15.895,LRP016,23.3658056,90.7707493,,KmPost,km post missing
26059,Z1482,16.194,LRP016a,23.3683882,90.7713327,,Culvert,Box Culvert
26060,Z1482,16.52,LRP016b,23.3708049,90.770916,,Culvert,Box Culvert
26061,Z1482,16.736,LRPE,23.3702771,90.769166,,Others,End road interscetion with Z1402 at Narayanpur bus stand.
26062,Z1504,0.0,LRPS,21.1977219,92.1705549,,Others,Road start from N1 at Ukhia.
26063,Z1504,0.198,LRPSa,21.1964997,92.1715271,,Culvert,Box Culvert
26064,Z1504,0.443,LRPSb,21.1954997,92.1733604,,Bridge,Bridge start
26065,Z1504,0.55,LRPSc,21.1954163,92.1734438,,Bridge,Bridge end
26066,Z1504,0.595,LRPSd,21.1946941,92.1744993,,Culvert,Box Culvert
26067,Z1504,0.72,LRPSe,21.1945552,92.1752216,,Culvert,Slab Culvert
26068,Z1504,1.03,LRP001,21.1920274,92.1764993,,KmPost,Gundhum 1km
26069,Z1504,1.088,LRP001a,21.1919997,92.1770549,,Culvert,Box Culvert
26070,Z1504,1.185,LRP001b,21.1917497,92.1778049,,Culvert,Box Culvert
26071,Z1504,1.43,LRP001c,21.1897219,92.1779438,,Culvert,Box Culvert
26072,Z1504,1.63,LRP001d,21.1884441,92.1788327,,Culvert,Box Culvert
26073,Z1504,2.024,LRP002,21.1853608,92.1801104,,KmPost,Gundhum 0km
26074,Z1504,2.043,LRPE,21.1851941,92.1801382,,Others,"End of road at Bangladesh, Miyanmar Bridge."
26075,Z1508,0.0,LRPS,22.8394163,91.1191382,,Others,Start of road from Z1441 at  Aushwadia Moulavibazar
26076,Z1508,1.036,LRP001,22.8314438,91.1224993,,KmPost,Info missing
26077,Z1508,2.068,LRP002,22.8283327,91.1313882,,KmPost,Info missing
26078,Z1508,3.084,LRP003,22.8287216,91.1409719,,KmPost,Info missing
26079,Z1508,4.084,LRP004,22.8300271,91.1500833,,KmPost,Km post missing
26080,Z1508,5.084,LRP005,22.8227493,91.1541667,,KmPost,Km post missing
26081,Z1508,6.164,LRP006,22.8139167,91.1567222,,KmPost,Info missing
26082,Z1508,7.18,LRP007,22.8076944,91.1627222,,KmPost,Info missing
26083,Z1508,7.209,LRP007a,22.8076111,91.1630556,,Culvert,Box Culvert
26084,Z1508,8.18,LRP008,22.8045556,91.1718049,,KmPost,Km post missing
26085,Z1508,8.9,LRP008a,22.8015,91.1777771,,Culvert,Box Culvert
26086,Z1508,9.18,LRP009,22.8000278,91.1798882,,KmPost,Km post missing
26087,Z1508,10.18,LRP010,22.7978886,91.1891663,,KmPost,Km post missing
26088,Z1508,11.18,LRP011,22.7969441,91.1988608,,KmPost,Km post missing
26089,Z1508,11.48,LRP011a,22.7966663,91.2018611,,Culvert,Box Culvert
26090,Z1508,12.18,LRP012,22.7962219,91.2085556,,KmPost,Km post missing
26091,Z1508,13.18,LRP013,22.7959441,91.2181382,,KmPost,Km post missing
26092,Z1508,14.18,LRP014,22.7964719,91.2278327,,KmPost,Km post missing
26093,Z1508,15.181,LRP015,22.7993052,91.2368886,,KmPost,Km post missing
26094,Z1508,15.519,LRP015a,22.8008889,91.2396663,,Bridge,Bridge start
26095,Z1508,15.565,LRP015b,22.8009444,91.239833,,Bridge,Bridge end
26096,Z1508,15.675,LRP016,22.8014444,91.2409719,,KmPost,Info missing
26097,Z1508,16.674,LRP017,22.8013889,91.2506667,,KmPost,Info missing
26098,Z1508,17.68,LRP018,22.80075,91.2602778,,KmPost,Info missing
26099,Z1508,17.925,LRP018a,22.7998608,91.2621111,,Culvert,Box Culvert
26100,Z1508,18.626,LRP018b,22.7971941,91.2683049,,Culvert,Pipe Culvert
26101,Z1508,18.717,LRP019,22.7968886,91.2690827,,KmPost,Info missing
26102,Z1508,19.719,LRP020,22.7940274,91.2781104,,KmPost,Info missing
26103,Z1508,20.721,LRP021,22.7921663,91.2878052,,KmPost,Info missing
26104,Z1508,21.721,LRP022,22.7919163,91.297583,,KmPost,Info missing
26105,Z1508,21.882,LRP022a,22.791833,91.2991386,,Others,Start of under construction road
26106,Z1508,22.738,LRP023,22.7916108,91.3074167,,KmPost,Info missing
26107,Z1508,23.716,LRP024,22.7919163,91.3168604,,KmPost,Info missing
26108,Z1508,24.711,LRP025,22.7956663,91.3251382,,KmPost,Info missing
26109,Z1508,25.092,LRP025a,22.7989163,91.3259438,,Others,Road Ahead is broken & washed away by river not accessible
26110,Z1508,35.85,LRP035a,22.8093611,91.3280827,,Others,End of river/ Earthen road start
26111,Z1508,36.0,LRP036,22.8107222,91.3279716,,KmPost,Km post missing
26112,Z1508,36.09,LRP036a,22.8113333,91.3279716,,Culvert,Sluice Gate
26113,Z1508,37.0,LRP037,22.8241938,91.3253049,,KmPost,Km post missing
26114,Z1508,37.47,LRP037a,22.8233882,91.3254716,,Culvert,Sluice Gate
26115,Z1508,38.0,LRPE,22.8280549,91.3245827,,Others,End of road at soto Doli and intersect with Z1434
26116,Z1510,0.0,LRPS,22.9425274,90.8373608,,Others,"Start at Madani, from R140"
26117,Z1510,0.015,LRPSa,22.9426386,90.8374441,,Culvert,Box culvert
26118,Z1510,0.35,LRPSb,22.9435552,90.8403886,,Culvert,Box culvert
26119,Z1510,0.99,LRP001,22.9461386,90.8445552,,KmPost,Dattapara 14 km
26120,Z1510,1.015,LRP001a,22.946333,90.8446941,,Culvert,Box culvert
26121,Z1510,1.39,LRP001b,22.9475274,90.8481108,,Culvert,Box culvert
26122,Z1510,2.0,LRP001c,22.9504722,90.8519722,,Culvert,Box culvert
26123,Z1510,2.005,LRP002,22.9504444,90.8522778,,KmPost,Dattapara 13 km
26124,Z1510,2.48,LRP002a,22.9538889,90.8541944,,Culvert,Box culvert
26125,Z1510,3.01,LRP003,22.9584722,90.8550278,,KmPost,Km post missing
26126,Z1510,3.13,LRP003a,22.9590278,90.8555,,Culvert,Box culvert
26127,Z1510,3.74,LRP003b,22.9635,90.85675,,Culvert,Box culvert
26128,Z1510,4.01,LRP004,22.96575,90.8568056,,KmPost,Dattapara 11 km
26129,Z1510,4.72,LRP004a,22.9720549,90.85675,,Culvert,Box culvert
26130,Z1510,5.0,LRP005,22.9745271,90.8571667,,KmPost,Dattapara 10 km
26131,Z1510,5.7,LRP005a,22.9781382,90.8591944,,Culvert,Box culvert
26132,Z1510,6.01,LRP006,22.9795271,90.8597778,,KmPost,Dattapara 9 km
26133,Z1510,6.68,LRP006a,22.9815271,90.8673604,,Culvert,Box culvert
26134,Z1510,6.99,LRP007,22.982666,90.8694438,,KmPost,Dattapara 8 km
26135,Z1510,7.79,LRP007a,22.9828327,90.8762493,,Culvert,Box culvert
26136,Z1510,8.01,LRP007b,22.9826104,90.877416,,Culvert,Box culvert
26137,Z1510,8.03,LRP008,22.9828327,90.8775549,,KmPost,Dattapara 7 km
26138,Z1510,8.39,LRP008a,22.9826382,90.8809716,,Bridge,Bridge start
26139,Z1510,8.405,LRP008b,22.9826382,90.8810549,,Bridge,Bridge end
26140,Z1510,8.72,LRP009,22.9825827,90.884083,,KmPost,Dattapara 6 km
26141,Z1510,8.99,LRP009a,22.9828327,90.8866941,,Culvert,Box culvert
26142,Z1510,9.715,LRP010,22.9852774,90.8918886,,KmPost,Dattapara 5 km
26143,Z1510,9.905,LRP010a,22.9854997,90.8936386,,Culvert,Box culvert
26144,Z1510,10.62,LRP010b,22.985333,90.9001944,,Culvert,Box culvert
26145,Z1510,10.69,LRP011,22.9857497,90.9006111,,KmPost,Dattapara 4 km
26146,Z1510,10.75,LRP011a,22.9856386,90.901,,Culvert,Box culvert
26147,Z1510,11.12,LRP011b,22.9849163,90.9037778,,Culvert,Box culvert
26148,Z1510,11.684,LRP011c,22.9837219,90.9076389,,Culvert,Box culvert
26149,Z1510,11.69,LRP012,22.9837497,90.9076944,,KmPost,Dattapara 3 km
26150,Z1510,11.97,LRP012a,22.9857497,90.9086944,,Culvert,Box culvert
26151,Z1510,12.39,LRP012b,22.9849441,90.9118889,,Culvert,Box culvert
26152,Z1510,12.55,LRP012c,22.9846386,90.9133889,,Culvert,Box culvert
26153,Z1510,12.69,LRP013,22.9843886,90.9144444,,KmPost,Dattapara 2 km
26154,Z1510,12.79,LRP013a,22.9844163,90.9155556,,Culvert,Box culvert
26155,Z1510,12.93,LRP013b,22.9834997,90.91625,,Culvert,Box culvert
26156,Z1510,13.32,LRP013c,22.983833,90.9197493,,Culvert,Box culvert
26157,Z1510,13.48,LRP013d,22.984333,90.9210827,,Culvert,Box culvert
26158,Z1510,13.72,LRP014,22.9848608,90.9232216,,KmPost,Dattapara 1 km
26159,Z1510,13.84,LRP014a,22.9851663,90.9243882,,Culvert,Box culvert
26160,Z1510,14.22,LRP014b,22.9849997,90.9271104,,Culvert,Box culvert
26161,Z1510,14.73,LRP015,22.9852774,90.9305827,,KmPost,Km post missing
26162,Z1510,14.74,LRP015a,22.985333,90.9307771,,"Turnoff,Left",Turn of left
26163,Z1510,15.05,LRP015b,22.9880274,90.9307216,,Others,Start of Noakhali road Division
26164,Z1510,15.05,LRP015b,22.9880274,90.9307216,,Others,Start of Noakhali road Division
26165,Z1510,15.25,LRP016,22.9880552,90.9334997,,KmPost,Chatkhil 14 km
26166,Z1510,16.27,LRP017,22.9934719,90.9374997,,KmPost,"Chatkhil 13 km,Khilpara 6 km"
26167,Z1510,17.28,LRP018,22.9997774,90.942333,,KmPost,Chatkhil 12 km
26168,Z1510,17.38,LRP018a,23.0004167,90.9423886,,Culvert,Box culvert
26169,Z1510,18.33,LRP019,23.0059444,90.9460274,,KmPost,"Chatkhil 11 km,Khilpara 4 km"
26170,Z1510,19.22,LRP020,23.0089167,90.9531944,,KmPost,Chatkhil 10 km
26171,Z1510,20.32,LRP021,23.0108333,90.9615556,,KmPost,Chatkhil 9 km
26172,Z1510,20.5,LRP021a,23.0111389,90.9632778,,Culvert,Box culvert
26173,Z1510,21.205,LRP021b,23.0111667,90.9699438,,Culvert,Box culvert
26174,Z1510,21.32,LRP022,23.0112222,90.9700549,,KmPost,Km post missing
26175,Z1510,21.81,LRP023,23.0137222,90.9701104,,KmPost,Chatkhil 7 km
26176,Z1510,22.43,LRP024,23.0192216,90.970416,,KmPost,Chatkhil 6 km
26177,Z1510,23.4,LRP025,23.0265549,90.9728604,,KmPost,Chatkhil 5 km
26178,Z1510,23.87,LRP025a,23.0300827,90.9739993,,Culvert,Box culvert
26179,Z1510,24.14,LRP025b,23.0323882,90.973666,,Culvert,Box culvert
26180,Z1510,24.42,LRP026,23.034833,90.9736382,,KmPost,Chatkhil 4 km
26181,Z1510,25.01,LRP026a,23.0397219,90.9747493,,Culvert,Box culvert
26182,Z1510,25.27,LRP026b,23.0418886,90.9749438,,Culvert,Box culvert
26183,Z1510,25.35,LRP027,23.042583,90.9748327,,KmPost,Chatkhil 3 km
26184,Z1510,26.36,LRP027a,23.0482497,90.9708882,,Culvert,Box culvert
26185,Z1510,26.38,LRP028,23.0482774,90.9706938,,KmPost,Chatkhil 2 km
26186,Z1510,27.38,LRP029,23.0564722,90.9705827,,KmPost,Km post missing
26187,Z1510,27.42,LRP029a,23.0564444,90.9705827,,Culvert,Box culvert
26188,Z1510,27.45,LRP029b,23.0584722,90.9706104,,Culvert,Slab culvert
26189,Z1510,28.12,LRP029c,23.0626111,90.9709993,,Bridge,Bridge start
26190,Z1510,28.13,LRP029d,23.0625833,90.9710271,,Bridge,Bridge end
26191,Z1510,28.15,LRPE,23.0625556,90.9710271,,Others,Intersection with R-142 (Auitash Petrol pamp) Chatkhil.
26192,Z1601,0.0,LRPS,22.8421108,91.8374441,,Others,Road start from R160 at Mohamuni bus stand Manikchhari.
26193,Z1601,0.419,LRPSa,22.8392497,91.8386663,,Bridge,Bridge start
26194,Z1601,0.435,LRPSb,22.8392219,91.8388052,,Bridge,Bridge end
26195,Z1601,1.0,LRP001,22.8353608,91.8419441,,KmPost,Km post missing
26196,Z1601,1.575,LRP001a,22.8320827,91.8446663,,Culvert,Box Culvert
26197,Z1601,2.0,LRP002,22.8291382,91.846833,,KmPost,Info missing
26198,Z1601,2.139,LRP002a,22.8283327,91.8488052,,Culvert,Box culvert
26199,Z1601,2.24,LRP002b,22.8287493,91.8480552,,Culvert,Box culvert
26200,Z1601,2.68,LRP002c,22.8258882,91.8514722,,Culvert,Box culvert
26201,Z1601,2.975,LRP002d,22.8249716,91.8536944,,Culvert,Box Culvert
26202,Z1601,3.0,LRP003,22.8246382,91.8538056,,KmPost,Km post missing
26203,Z1601,3.13,LRP003a,22.8240271,91.8544167,,Culvert,Box Culvert
26204,Z1601,3.885,LRP003b,22.8185827,91.8578056,,Culvert,Box Culvert
26205,Z1601,4.0,LRP004,22.8183049,91.8589722,,KmPost,Km post missing
26206,Z1601,5.0,LRP005,22.8143333,91.8664167,,KmPost,Km post missing
26207,Z1601,5.319,LRP005a,22.8123889,91.8682493,,Bridge,Bridge start
26208,Z1601,5.345,LRP005b,22.8125556,91.8684438,,Bridge,Bridge end
26209,Z1601,6.0,LRP006,22.80875,91.872416,,KmPost,Info missing
26210,Z1601,6.445,LRP006a,22.8049722,91.873416,,Culvert,Box Culvert
26211,Z1601,6.858,LRP006b,22.8016667,91.8732771,,Bridge,Bridge start
26212,Z1601,6.876,LRP006c,22.8015833,91.8734438,,Bridge,Bridge end
26213,Z1601,7.0,LRP007,22.8009722,91.8745549,,KmPost,Km post missing
26214,Z1601,7.37,LRP007a,22.7983886,91.8759438,,Bridge,Bridge start
26215,Z1601,7.382,LRP007b,22.7982774,91.8759716,,Bridge,Bridge end
26216,Z1601,7.96,LRP008,22.7941663,91.8789993,,KmPost,Laksmichhari 6 km
26217,Z1601,8.41,LRP008a,22.7905274,91.879416,,Culvert,Box Culvert
26218,Z1601,8.74,LRP008b,22.7877774,91.8798604,,Culvert,Box Culvert
26219,Z1601,8.96,LRP009,22.7865552,91.8786104,,KmPost,Km post missing
26220,Z1601,9.36,LRP009a,22.7837774,91.8822216,,Culvert,Pipe Culvert
26221,Z1601,9.54,LRP009b,22.7845274,91.8786104,,Culvert,Pipe Culvert
26222,Z1601,9.96,LRP010,22.7872774,91.8862497,,KmPost,Km post missing
26223,Z1601,10.96,LRP011,22.7914997,91.8926386,,KmPost,Km post missing
26224,Z1601,11.9,LRP012,22.7903608,91.90075,,KmPost,Laksmichhari 2 km
26225,Z1601,12.471,LRP012a,22.7903052,91.9034167,,Bridge,Bridge start
26226,Z1601,12.511,LRP012b,22.7904997,91.9036944,,Bridge,Bridge end
26227,Z1601,12.9,LRP013,22.7935552,91.9055,,KmPost,Km post missing
26228,Z1601,13.558,LRP013a,22.7978608,91.9085278,,Bridge,Bridge start
26229,Z1601,13.598,LRP013b,22.7981108,91.9088333,,Bridge,Bridge end
26230,Z1601,13.677,LRP013c,22.7987497,91.9090278,,Bridge,Bridge start
26231,Z1601,13.775,LRP013d,22.799333,91.90975,,Bridge,Bridge end
26232,Z1601,13.835,LRPE,22.7996941,91.9101944,,Others,Road end with Infront of Laksmichhari Thana.
26233,Z1602,0.0,LRPS,22.9460552,91.86225,,Others,Road start from R160 at Jaliapara
26234,Z1602,0.023,LRPSa,22.9459441,91.8623056,,Bridge,Bridge start
26235,Z1602,0.04,LRPSb,22.9459163,91.8623333,,Bridge,Bridge end
26236,Z1602,0.44,LRP001,22.9464997,91.863,,KmPost,Km post broken
26237,Z1602,1.44,LRP002,22.9431386,91.8591111,,KmPost,Km post missing
26238,Z1602,2.44,LRP003,22.9437774,91.8790549,,KmPost,Km post missing
26239,Z1602,3.44,LRP004,22.9403886,91.889583,,KmPost,Km post missing
26240,Z1602,4.44,LRP005,22.9360552,91.8946386,,KmPost,Km post missing
26241,Z1602,5.44,LRP006,22.9369441,91.9015556,,KmPost,Km post missing
26242,Z1602,5.713,LRP006a,22.9375552,91.9051389,,Bridge,Bridge start
26243,Z1602,5.728,LRP006b,22.9375552,91.9051667,,Bridge,Bridge end
26244,Z1602,6.02,LRP006c,22.9364441,91.9076389,,Bridge,Bridge start
26245,Z1602,6.032,LRP006d,22.9363886,91.9077222,,Bridge,Bridge end
26246,Z1602,6.44,LRP007,22.9354441,91.9098889,,KmPost,Km post missing
26247,Z1602,7.44,LRP008,22.9347774,91.9130278,,KmPost,Km post missing
26248,Z1602,8.44,LRP009,22.9264993,91.9244993,,KmPost,Km post missing
26249,Z1602,9.44,LRP010,22.9238049,91.9360552,,KmPost,Km post missing
26250,Z1602,9.597,LRP010a,22.9240271,91.9357219,,Bridge,Bridge start
26251,Z1602,9.635,LRP010b,22.9243327,91.9359441,,Bridge,Bridge end
26252,Z1602,10.44,LRP011,22.9248604,91.9425274,,KmPost,Km post missing
26253,Z1602,11.44,LRP012,22.9242493,91.945833,,KmPost,Km post missing
26254,Z1602,12.44,LRP013,22.9235827,91.9491108,,KmPost,Km post missing
26255,Z1602,13.44,LRP014,22.9221382,91.9524722,,KmPost,Km post missing
26256,Z1602,14.44,LRP015,22.9191382,91.9601111,,KmPost,Km post missing
26257,Z1602,15.44,LRP016,22.9336941,91.9665833,,KmPost,Km post missing
26258,Z1602,16.44,LRP017,22.9358608,91.9773882,,KmPost,Km post missing
26259,Z1602,16.84,LRP017a,22.9350552,91.978916,,Bridge,Bridge start
26260,Z1602,16.867,LRP017b,22.9349163,91.9789993,,Bridge,Bridge end
26261,Z1602,17.44,LRP018,22.9238604,91.9798882,,KmPost,Km post missing
26262,Z1602,18.342,LRP018a,22.923666,91.9801382,,Bridge,Bridge start
26263,Z1602,18.354,LRP018b,22.9236938,91.9786938,,Bridge,Bridge end
26264,Z1602,18.44,LRP019,22.9235827,91.978916,,KmPost,Km post missing
26265,Z1602,19.44,LRP020,22.9257771,91.9984163,,KmPost,Km post missing
26266,Z1602,20.44,LRP021,22.9247771,92.0015278,,KmPost,Km post missing
26267,Z1602,21.012,LRP021a,22.9233327,92.0021389,,Bridge,Bridge start
26268,Z1602,21.046,LRP021b,22.9233049,92.0023611,,Bridge,Bridge end
26269,Z1602,21.44,LRP022,22.9219716,92.0059167,,KmPost,Km post missing
26270,Z1602,22.022,LRPE,22.9213049,92.0122778,,Others,The road ends Intersecting R162 at Mahalchhari.
26271,Z1603,0.0,LRPS,23.1137222,91.979416,,Others,"Road start from Intersection of R160 at zero point, Khagrachhari."
26272,Z1603,0.715,LRPSa,23.1180549,91.9839719,,Culvert,Box Culvert
26273,Z1603,0.792,LRPSb,23.1184993,91.9845552,,Bridge,Bridge start
26274,Z1603,0.802,LRPSc,23.1185549,91.9846108,,Bridge,Bridge End
26275,Z1603,1.0,LRP001,23.119666,91.9862219,,KmPost,Km post missing
26276,Z1603,1.055,LRP001a,23.1199438,91.9866663,,Culvert,Box Culvert
26277,Z1603,1.15,LRP001b,23.1204716,91.9873608,,Culvert,Box Culvert
26278,Z1603,1.247,LRP001c,23.1209716,91.9881386,,Culvert,Box Culvert
26279,Z1603,1.77,LRP001d,23.123666,91.9922497,,Culvert,Box Culvert
26280,Z1603,1.985,LRP001e,23.1237493,91.994333,,Culvert,Box Culvert
26281,Z1603,2.15,LRP002,23.1239993,91.9959719,,KmPost,Dighinala 18 Km
26282,Z1603,2.322,LRP002a,23.1249716,91.9972219,,Culvert,Box Culvert
26283,Z1603,2.91,LRP002b,23.1298882,91.997583,,Culvert,Box Culvert
26284,Z1603,3.18,LRP003,23.1323327,91.9979441,,KmPost,Dighinala 17 km
26285,Z1603,3.415,LRP003a,23.1341941,91.9989441,,Culvert,Box Culvert
26286,Z1603,3.523,LRP003b,23.1349997,91.9994719,,Bridge,Bridge start
26287,Z1603,3.539,LRP003c,23.1351108,91.999583,,Bridge,Bridge end
26288,Z1603,4.138,LRP004,23.1399719,92.00275,,KmPost,Dihinala 16 km
26289,Z1603,5.18,LRP005,23.1480552,92.0059167,,KmPost,Dihinala 15 km
26290,Z1603,6.195,LRP006,23.1561944,92.0084444,,KmPost,Dihinala 14 km
26291,Z1603,7.21,LRP007,23.163,92.0144167,,KmPost,Dighinala 13 Km
26292,Z1603,8.2,LRP008,23.1700271,92.0185271,,KmPost,Dihinala 12 km
26293,Z1603,9.095,LRP009,23.1752216,92.0238327,,KmPost,Dighinala 11 Km
26294,Z1603,10.195,LRP010,23.1800549,92.0293882,,KmPost,Dighinala 10 km
26295,Z1603,11.062,LRP011,23.1873052,92.033583,,KmPost,Dighinala 9 km
26296,Z1603,12.255,LRP012,23.1949441,92.0349441,,KmPost,Dighinala 8 Km
26297,Z1603,13.255,LRP013,23.20175,92.0373608,,KmPost,Dihinala 7 km
26298,Z1603,14.255,LRP014,23.2043611,92.0451941,,KmPost,Dihinala 6 km
26299,Z1603,15.127,LRP014a,23.2091944,92.0487497,,Culvert,Box Culvert
26300,Z1603,15.285,LRP015,23.2106111,92.0483608,,KmPost,Dighinala 5 km
26301,Z1603,15.324,LRP015a,23.2108889,92.0485274,,Bridge,Bridge start
26302,Z1603,15.368,LRP015b,23.21125,92.0487219,,Bridge,Bridge end
26303,Z1603,16.067,LRP015c,23.2173882,92.0488608,,Culvert,Box culvert
26304,Z1603,16.172,LRP015d,23.2181938,92.0492774,,Culvert,Box Culvert
26305,Z1603,16.385,LRP016,23.2198882,92.0501667,,KmPost,Dighinala 4 Km
26306,Z1603,16.5,LRP016a,23.2207493,92.0501111,,Culvert,Box Culvert
26307,Z1603,16.633,LRP016b,23.2219438,92.0517222,,Culvert,Box Culvert
26308,Z1603,17.515,LRP017,23.2280271,92.0517222,,KmPost,Dighinala 3 Km
26309,Z1603,17.685,LRP017a,23.229666,92.0533333,,Culvert,Box Culvert
26310,Z1603,17.787,LRP017b,23.2299993,92.05425,,Bridge,Bridge start
26311,Z1603,17.816,LRP017c,23.2301382,92.0544722,,Bridge,Bridge end
26312,Z1603,18.227,LRP017d,23.2333049,92.0553333,,Culvert,Box Culvert
26313,Z1603,18.415,LRP018,23.2352219,92.0563056,,KmPost,Dighinala 2 Km
26314,Z1603,19.465,LRP019,23.2394997,92.0638889,,KmPost,Dighinala 1Km
26315,Z1603,19.91,LRP019a,23.2406108,92.0669438,,Culvert,Box culvert
26316,Z1603,19.961,LRP019b,23.2408886,92.067166,,"SideRoad,Right",Road to Chotto Merung (Z1605)
26317,Z1603,20.445,LRP020,23.2437219,92.0698327,,KmPost,Baghai hat 11 km
26318,Z1603,20.588,LRP020a,23.244083,92.0711938,,Bridge,Bridge start
26319,Z1603,20.712,LRP020b,23.244333,92.0723604,,Bridge,Bridge end
26320,Z1603,20.78,LRP020c,23.2445274,92.0729716,,"SideRoad,Left",Road to Babuchhara (Z1610)
26321,Z1603,21.465,LRP021,23.2418608,92.0789993,,KmPost,Bagaihat 10 km
26322,Z1603,21.625,LRP021a,23.2416108,92.0804993,,Culvert,Box Culvert
26323,Z1603,21.959,LRP021b,23.2418608,92.0836941,,Culvert,Box Culvert
26324,Z1603,22.465,LRP022,23.240833,92.0882774,,KmPost,Baghai hat 9 km
26325,Z1603,23.475,LRP023,23.2439441,92.0971386,,KmPost,Baghai hat 8 km
26326,Z1603,24.48,LRP024,23.2480274,92.1045556,,KmPost,Km post missing
26327,Z1603,25.402,LRP024a,23.2545556,92.1081944,,Culvert,Box Culvert
26328,Z1603,25.515,LRP025,23.2546667,92.1084167,,KmPost,Baghai hat 6 km
26329,Z1603,26.505,LRP026,23.2602778,92.1148889,,KmPost,Baghai hat 5 km
26330,Z1603,27.554,LRP027,23.2636944,92.1230549,,KmPost,Km post missing
26331,Z1603,28.055,LRP027a,23.2635,92.127916,,"SideRoad,Right",Road to Marisha (Z1606)
26332,Z1603,28.535,LRP028,23.2665556,92.1309716,,KmPost,Baghai hat 3 km
26333,Z1603,29.415,LRP028a,23.2713882,92.1359719,,Culvert,Box Culvert
26334,Z1603,29.555,LRP029,23.2717493,92.137333,,KmPost,Baghai hat 2 km
26335,Z1603,30.465,LRP030,23.2755549,92.1440274,,KmPost,Baghai hat 1 km
26336,Z1603,31.015,LRP030a,23.2755549,92.1486108,,Culvert,Box Culvert
26337,Z1603,31.495,LRP031,23.2810549,92.151,,KmPost,Sajek 34 Km
26338,Z1603,32.495,LRP032,23.2859719,92.1576667,,KmPost,Sajek 33 Km
26339,Z1603,33.495,LRP033,23.2926386,92.1611389,,KmPost,Sajek 32 Km
26340,Z1603,33.735,LRP033a,23.2941941,92.1623611,,Bridge,Bridge start
26341,Z1603,33.758,LRP033b,23.2943886,92.1623611,,Bridge,Bridge end
26342,Z1603,34.475,LRP034,23.2993886,92.1631944,,KmPost,Sajek 31 km
26343,Z1603,34.943,LRP034a,23.3009444,92.1661389,,Bridge,Bridge start
26344,Z1603,35.052,LRP034b,23.30125,92.1671104,,Bridge,Bridge end
26345,Z1603,35.475,LRP035,23.3046944,92.1683049,,KmPost,Sajek 30 km
26346,Z1603,36.475,LRP036,23.3055,92.1765271,,KmPost,Sajek 29 km
26347,Z1603,37.505,LRP037,23.3055556,92.1838608,,KmPost,Sajek 28 km
26348,Z1603,38.458,LRP038,23.3061944,92.1915274,,KmPost,Sajek 27 Km
26349,Z1603,39.086,LRP038a,23.3040278,92.1963608,,Bridge,Bridge start
26350,Z1603,39.11,LRP038b,23.3040833,92.1966108,,Bridge,Bridge end
26351,Z1603,39.48,LRP039,23.3052778,92.1998608,,KmPost,Sajek 26 Km
26352,Z1603,40.45,LRP040,23.3098333,92.2061389,,KmPost,Sajek 25 Km
26353,Z1603,41.02,LRP040a,23.3115556,92.2095833,,Bridge,Bridge start
26354,Z1603,41.094,LRP040b,23.3118333,92.2095556,,Bridge,Bridge end
26355,Z1603,41.5,LRP041,23.3158889,92.2098056,,KmPost,Sajek 24 Km
26356,Z1603,42.157,LRP041a,23.3211382,92.2117778,,Culvert,Box culvert
26357,Z1603,42.443,LRP041b,23.3236382,92.2122222,,Culvert,Box Culvert
26358,Z1603,42.495,LRP042,23.3240827,92.2124722,,KmPost,Sajek 23 Km
26359,Z1603,43.28,LRP042a,23.3290271,92.2116389,,Bridge,Bridge start
26360,Z1603,43.318,LRP042b,23.3293604,92.2115278,,Bridge,Bridge end
26361,Z1603,43.49,LRP043,23.3306104,92.2105278,,KmPost,Sajek 22 Km
26362,Z1603,44.55,LRP044,23.3391386,92.2111944,,KmPost,Sajek 21 Km
26363,Z1603,45.5,LRP045,23.3468052,92.2140833,,KmPost,Sajek 20 Km
26364,Z1603,46.5,LRP046,23.3533333,92.2101111,,KmPost,Sajek 19 km
